owner_org,request_number,year,month,summary_en,summary_fr,disposition,pages,comments_en,comments_fr,umd_number,owner_org_title,reason
elections,A-2022-00002,2022,6,"A complete list of all campaign funds, donations, gifts and monies from all sources and expenditures made in the 2021 federal electoral campaign of Marcus Powlowski (Thunder Bay—Rainy River in Ontario).","Une liste complète des fonds, dons, cadeaux et sommes d’argent reçus de toutes les sources ainsi que des dépenses effectuées pour la campagne électorale fédérale de 2021 de Marcus Powlowski (Thunder Bay—Rainy River, en Ontario).",DA (All disclosed / Communication totale),27,NA,NA,14,Elections Canada | Élections Canada,NA
elections,A-2022-00003,2022,3,A copy of the Office of the Chief Electoral Officer's briefing note reference #2022-103853 (Electoral Integrity Framework).,Une copie de la note d’information du Bureau du directeur général des élections no 2022-103853 (cadre d’intégrité électorale).,DA (All disclosed / Communication totale),4,NA,NA,14,Elections Canada | Élections Canada,NA
elections,A-2022-00003,2022,6,A copy of the Office of the Chief Electoral Officer's briefing note reference #2022-103853 (Electoral Integrity Framework).,Une copie de la note d’information du Bureau du directeur général des élections no 2022-103853 (cadre d’intégrité électorale).,DA (All disclosed / Communication totale),4,NA,NA,14,Elections Canada | Élections Canada,NA
feddevontario,A-2021-01,2021,6,"Amended: With Respect to the provision of funds in the approximate amount of $500,000 during the period 2020 to date: - A copy of the funding application /proposal made by the Town of Niagara on the Lake and FedDev Ontario; - a list or spreadsheet (or other document if necessary) detailing the individual recipients of funding from the Town of Niagara on the Lake, specifying the amount of funding received by each recipient; -Contribution Agreement between the Town of Niagara on the Lake and FedDev Ontario","Modifié : En ce qui concerne l’octroi de fonds d'un montant approximatif de 500 000 $ au cours de la période de 2020 à ce jour : - Un exemplaire de la proposition ou demande de financement faite par la Ville de Niagara on the Lake et FedDev Ontario; - une liste ou une feuille de calcul (ou tout autre document si nécessaire) précisant les bénéficiaires individuels de financement de la Ville de Niagara on the Lake, précisant le montant du financement reçu par chaque bénéficiaire; - l’accord de contribution entre la Ville de Niagara on the Lake et FedDev Ontario.",DP (Disclosed in part / Communication partielle),29,N/A,S. O.,39,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario,NA
feddevontario,A-2021-01,2022,10,"Amended: With Respect to the provision of funds in the approximate amount of $500,000 during the period 2020 to date: - A copy of the funding application /proposal made by the Town of Niagara on the Lake and FedDev Ontario; - a list or spreadsheet (or other document if necessary) detailing the individual recipients of funding from the Town of Niagara on the Lake, specifying the amount of funding received by each recipient. -Contribution Agreement between the Town of Niagara on the Lake and FedDev Ontario","Modifié : En ce qui concerne l’octroi de fonds d'un montant approximatif de 500 000 $ au cours de la période de 2020 à ce jour: - Un exemplaire de la proposition ou demande de financement faite par la Ville de Niagara on the Lake et FedDev Ontario; - une liste ou une feuille de calcul (ou tout autre document si nécessaire) précisant les bénéficiaires individuels de financement de la Ville de Niagara on the Lake, précisant le montant du financement reçu par chaque bénéficiaire; - l’accord de contribution entre la Ville de Niagara on the Lake et FedDev Ontario.",DP (Disclosed in part / Communication partielle),29,NA,NA,39,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario,NA
fin,A-2022-00287,2022,10,Note d'information 2022FIN511432 - Frais des aéroports,Note d’information 2022FIN511432 - Frais des aéroports,DP (Disclosed in part / Communication partielle),4,NA,NA,44,Department of Finance Canada | Ministère des Finances Canada,NA
fin,A-2022-00287,2022,10,Briefing Note 2022FIN511432 - Airport Fees in Canada,Note d’information 2022FIN511432 - Frais des aéroports,DP (Disclosed in part / Communication partielle),4,NA,NA,44,Department of Finance Canada | Ministère des Finances Canada,NA
fintrac-canafe,A-2021-00078,2021,12,"Obtain a copy of all the official correspondences/letters emails on everything pertaining to the application/administration of the Proceeds of Crime (Money Laundering) and Terrorist Financing Act, including the attached documents, sent or received by Sarah Paquet in her function of Director and Chief Executive Officer (CEO) of CANAFE for the period between July 1, 2021, and November 14, 2021, for the following category: Communication with the RCMP","Obtenir une copie de toutes les correspondances officielles/lettres courriels sur tout ce qui touche à l’application/l’administration de la Loi sur le recyclage des produits de la criminalité et le financement des activités terroristes, y compris les pièces jointes, envoyées et reçues par Sarah Paquet à titre de directrice et présidente-directrice générale (PDG) de CANAFE pour la période entre le 1er juillet 2021 et le 14 novembre 2021 pour la catégorie suivante : Communication avec la GRC",DA (All disclosed / Communication totale),1,NA,NA,16,Financial Transactions and Reports Analysis Centre of Canada | Centre d'analyse des opérations et déclarations financières du Canada,NA
fintrac-canafe,A-2021-00078,2021,12,"Obtain a copy of all the official correspondences/letters emails on everything pertaining to the application/administration of the Proceeds of Crime (Money Laundering) and Terrorist Financing Act, including the attached documents, sent or received by Sarah Paquet in her function of Director and Chief Executive Officer (CEO) of CANAFE for the period between July 1, 2021, and November 14, 2021, for the following category: Communication with the RCMP","Obtenir une copie de toutes les correspondances officielles/lettres courriels sur tout ce qui touche à l’application/l’administration de la Loi sur le recyclage des produits de la criminalité et le financement des activités terroristes, y compris les pièces jointes, envoyées et reçues par Sarah Paquet à titre de directrice et présidente-directrice générale (PDG) de CANAFE pour la période entre le 1er juillet 2021 et le 14 novembre 2021 pour la catégorie suivante : Communication avec la GRC",DP (Disclosed in part / Communication partielle),1,NA,NA,16,Financial Transactions and Reports Analysis Centre of Canada | Centre d'analyse des opérations et déclarations financières du Canada,NA
hc-sc,A-2019-001381,2022,4,"Adverse Drug Reaction (ADRs). Report Numbers: 000726918, 000727660, E2B_02622649.","Déclarations d'effets indésirables (DEIs). Numéros d'identification : 000726918, 000727660, E2B_02622649.",DP (Disclosed in part / Communication partielle),26,NA,NA,107,Health Canada | Santé Canada,NA
hc-sc,A-2019-001381,2022,4,"Adverse Drug Reaction (ADRs). Report Numbers: 000726918, 000727660, E2B_02622649.","Déclarations d'effets indésirables (DEIs). Numéros d'identification : 000726918, 000727660, E2B_02622649.",DP (Disclosed in part / Communication partielle),24,NA,NA,107,Health Canada | Santé Canada,NA
hc-sc,A-2019-001878,2022,8,"Adverse Drug Reactions (ADRs) for NICODERM. Report numbers: 000082489, 000082490, 000082762, 000124742, 000142959,000149041, 000162584, 000167061,000168635, 000176829, 000179810, 000180288, 000183685, 000184306, 000193630, 000214690, 000222530, 000226480, 000305248, 000311145, 000329610, 000354382, 000356000, 000392031, 000466455, 000632284, 000673373, 000673375, 000715107.","Déclarations d'effets indésirables (DEIs) pour « NICODERM ». Numéros d'identification : 000082489, 000082490, 000082762, 000124742, 000142959,000149041, 000162584, 000167061,000168635, 000176829, 000179810, 000180288, 000183685, 000184306, 000193630, 000214690, 000222530, 000226480, 000305248, 000311145, 000329610, 000354382, 000356000, 000392031, 000466455, 000632284, 000673373, 000673375, 000715107.",DP (Disclosed in part / Communication partielle),81,NA,NA,107,Health Canada | Santé Canada,NA
hc-sc,A-2019-001878,2022,8,"Adverse Drug Reactions (ADRs) for NICODERM. Report numbers: 000082489, 000082490, 000082762, 000124742, 000142959,000149041, 000162584, 000167061,000168635, 000176829, 000179810, 000180288, 000183685, 000184306, 000193630, 000214690, 000222530, 000226480, 000305248, 000311145, 000329610, 000354382, 000356000, 000392031, 000466455, 000632284, 000673373, 000673375, 000715107.","Déclarations d'effets indésirables (DEIs) pour « NICODERM ». Numéros d'identification : 000082489, 000082490, 000082762, 000124742, 000142959,000149041, 000162584, 000167061,000168635, 000176829, 000179810, 000180288, 000183685, 000184306, 000193630, 000214690, 000222530, 000226480, 000305248, 000311145, 000329610, 000354382, 000356000, 000392031, 000466455, 000632284, 000673373, 000673375, 000715107.",DP (Disclosed in part / Communication partielle),80,NA,NA,107,Health Canada | Santé Canada,NA
